timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,clip_counter[0],clip_counter[1],clip_counter[2],samples
297972000,297972000,1310988,-0.06464344,-0.019153614,-9.7324295,14.819214,0,0,0,0,1
298972000,298972000,1310988,-0.074220255,-0.110133275,-9.773131,14.819214,0,0,0,0,1
299972000,299972000,1310988,-0.007182605,-0.09816227,-9.78989,14.819214,0,0,0,0,1
300972000,300972000,1310988,-0.12928689,-0.1364695,-9.818622,14.819214,0,0,0,0,1
301972000,301972000,1310988,-0.090979666,-0.1436521,-9.787497,14.819214,0,0,0,0,1
302972000,302972000,1310988,-0.088585466,-0.12210429,-9.7563715,14.819214,0,0,0,0,1
303972000,303972000,1310988,-0.047884032,-0.088585466,-9.797073,14.819214,0,0,0,0,1
304972000,304972000,1310988,-0.08619126,-0.06703765,-9.770737,14.819214,0,0,0,0,1
305972000,305972000,1310988,-0.05746084,-0.079008654,-9.753978,14.819214,0,0,0,0,1
306972000,306972000,1310988,-0.038307227,-0.045489833,-9.80665,14.819214,0,0,0,0,1
307972000,307972000,1310988,-0.18435353,-0.016759412,-9.751583,14.819214,0,0,0,0,1
308972000,308972000,1310988,-0.11971009,-0.10055647,-9.770737,14.819214,0,0,0,0,1
309972000,309972000,1310988,-0.10295067,0.0,-9.730036,14.819214,0,0,0,0,1
310972000,310972000,1310988,0.011971008,-0.12689269,-9.765948,14.819214,0,0,0,0,1
311972000,311972000,1310988,-0.06464344,-0.07182605,-9.715671,14.819214,0,0,0,0,1
312972000,312972000,1310988,-0.16519992,-0.08619126,-9.725247,14.819214,0,0,0,0,1
313972000,313972000,1310988,-0.035913024,-0.059855044,-9.904813,14.819214,0,0,0,0,1
314972000,314972000,1310988,-0.0047884034,-0.05746084,-9.768343,14.819214,0,0,0,0,1
315972000,315972000,1310988,-0.10534488,-0.093373865,-9.749189,14.819214,0,0,0,0,1
316972000,316972000,1310988,-0.009576807,-0.11252748,-9.868899,14.819214,0,0,0,0,1
317972000,317972000,1310988,-0.10534488,-0.12689269,-9.85214,14.819214,0,0,0,0,1
318972000,318972000,1310988,-0.059855044,-0.16759412,-9.792285,14.819214,0,0,0,0,1
319972000,319972000,1310988,-0.093373865,-0.11731588,-9.7803135,14.819214,0,0,0,0,1
320972000,320972000,1310988,-0.011971008,-0.05746084,-9.739613,14.819214,0,0,0,0,1
321972000,321972000,1310988,-0.08140286,-0.038307227,-9.794679,14.819214,0,0,0,0,1
322972000,322972000,1310988,-0.011971008,-0.10534488,-9.933543,14.819214,0,0,0,0,1
323972000,323972000,1310988,-0.031124622,-0.016759412,-10.33098,14.817993,0,0,0,0,1
324972000,324972000,1310988,-0.055066638,-0.12449849,-9.940725,14.813812,0,0,0,0,1
325972000,325972000,1310988,0.0023942017,-0.17956513,-9.847352,14.808685,0,0,0,0,1
326972000,326972000,1310988,-0.06703765,-0.088585466,-9.7563715,14.802795,0,0,0,0,1
327972000,327972000,1310988,-0.14604631,-0.107739076,-9.689334,14.796417,0,0,0,0,1
328972000,328972000,1310988,-0.1316811,-0.11492168,-9.849746,14.790039,0,0,0,0,1
329972000,329972000,1310988,-0.090979666,-0.11731588,-9.883265,14.783539,0,0,0,0,1
330972000,330972000,1310988,-0.08379706,-0.08140286,-9.844957,14.777069,0,0,0,0,1
331972000,331972000,1310988,-0.090979666,-0.093373865,-9.818622,14.770752,0,0,0,0,1
332972000,332972000,1310988,-0.06943185,-0.033518825,-9.770737,14.764282,0,0,0,0,1
333972000,333972000,1310988,0.019153614,-0.17717093,-9.758766,14.757874,0,0,0,0,1
334972000,334972000,1310988,-0.07182605,-0.09816227,-11.903971,14.751038,0,0,0,0,1
335972000,335972000,1310988,-0.12449849,-0.107739076,-9.423578,14.734741,0,0,0,0,1
336972000,336972000,1310988,-0.06943185,-0.02633622,-9.80665,14.716217,0,0,0,0,1
337972000,337972000,1310988,-0.090979666,-0.02873042,-9.742006,14.697601,0,0,0,0,1
338972000,338972000,1310988,-0.08379706,0.02873042,-9.856929,14.678467,0,0,0,0,1
339972000,339972000,1310988,-0.12928689,-0.02633622,-9.940725,14.659271,0,0,0,0,1
340972000,340972000,1310988,-0.10295067,-0.021547815,-9.847352,14.640503,0,0,0,0,1
341972000,341972000,1310988,-0.1436521,0.0047884034,-9.813833,14.62146,0,0,0,0,1
342972000,342972000,1310988,-0.07182605,-0.023942016,-9.634268,14.602234,0,0,0,0,1
343972000,343972000,1310988,-0.033518825,-0.079008654,-9.734824,14.583282,0,0,0,0,1
344972000,344972000,1310988,-0.05267244,-0.088585466,-9.811439,14.564056,0,0,0,0,1
345972000,345972000,1310988,-0.04309563,-0.06943185,-9.811439,14.545013,0,0,0,0,1
346972000,346972000,1310988,-0.07182605,-0.050278235,-9.787497,14.526672,0,0,0,0,1
347972000,347972000,1310988,-0.11252748,-0.08140286,-9.765948,14.508087,0,0,0,0,1
348972000,348972000,1310988,-0.047884032,-0.04309563,-9.844957,14.489441,0,0,0,0,1
349972000,349972000,1310988,0.035913024,-0.076614454,-9.909601,14.4711,0,0,0,0,1
350972000,350972000,1310988,0.031124622,-0.095768064,-9.864111,14.452148,0,0,0,0,1
351972000,351972000,1310988,-0.02873042,-0.079008654,-9.785102,14.432861,0,0,0,0,1
352972000,352972000,1310988,-0.055066638,-0.11731588,-8.966286,14.413757,0,0,0,0,1
353972000,353972000,1310988,-0.050278235,-0.08379706,-8.11395,14.395477,0,0,0,0,1
354972000,354972000,1310988,0.023942016,-0.11731588,-9.0237465,14.382629,0,0,0,0,1
355972000,355972000,1310988,-0.045489833,-0.062249243,-9.354146,14.375793,0,0,0,0,1
356972000,356972000,1310988,0.02873042,-0.0023942017,-9.593566,14.371948,0,0,0,0,1
357972000,357972000,1310988,-0.05746084,-0.062249243,-10.426748,14.3706665,0,0,0,0,1
358972000,358972000,1310988,-0.009576807,0.0047884034,-9.77792,14.370697,0,0,0,0,1
359972000,359972000,1310988,2.0111294,-0.088585466,-9.811439,14.37088,0,0,0,0,1
360972000,360972000,1310988,7.6853876,-0.12449849,-9.988609,14.371246,0,0,0,0,1
361972000,361972000,1310988,0.37349546,0.0023942017,-10.2974615,14.374023,0,0,0,0,1
362972000,362972000,1310988,1.7477672,-0.076614454,-10.43872,14.379913,0,0,0,0,1
363972000,363972000,1310988,0.80445176,-0.18914193,-11.080365,14.381439,0,0,0,0,1
364972000,364972000,1310988,0.62967503,-0.0023942017,-9.509769,14.375732,0,0,0,0,1
365972000,365972000,1310988,0.581791,-0.04309563,-9.251195,14.370361,0,0,0,0,1
366972000,366972000,1310988,0.47165772,-0.009576807,-9.6845455,14.368195,0,0,0,0,1
367972000,367972000,1310988,0.47165772,-0.02633622,-9.722853,14.36731,0,0,0,0,1
368972000,368972000,1310988,0.33039984,0.019153614,-9.837775,14.366577,0,0,0,0,1
369972000,369972000,1310988,0.32561144,0.06943185,-9.828198,14.365845,0,0,0,0,1
370972000,370972000,1310988,0.32800564,-0.050278235,-9.622296,14.3654175,0,0,0,0,1
371972000,371972000,1310988,0.40222588,-0.08140286,-9.7563715,14.365265,0,0,0,0,1
372972000,372972000,1310988,0.33518824,0.021547815,-9.82341,14.365082,0,0,0,0,1
373972000,373972000,1310988,0.2801216,-0.074220255,-9.763555,14.364929,0,0,0,0,1
374972000,374972000,1310988,0.2633622,0.02633622,-9.770737,14.364777,0,0,0,0,1
375972000,375972000,1310988,0.22505496,-0.011971008,-9.706094,14.364777,0,0,0,0,1
376972000,376972000,1310988,0.20111294,-0.11731588,-9.8042555,14.364807,0,0,0,0,1
377972000,377972000,1310988,0.35913026,-0.04309563,-9.828198,14.364807,0,0,0,0,1
378972000,378972000,1310988,0.33279404,-0.050278235,-9.895236,14.364777,0,0,0,0,1
379972000,379972000,1310988,0.36152446,-0.050278235,-9.76116,14.364777,0,0,0,0,1
380972000,380972000,1310988,0.25857377,0.009576807,-9.82341,14.364868,0,0,0,0,1
381972000,381972000,1310988,0.33518824,-0.062249243,-9.811439,14.364929,0,0,0,0,1
382972000,382972000,1310988,0.32561144,-0.035913024,-9.797073,14.365143,0,0,0,0,1
383972000,383972000,1310988,0.20590134,0.05267244,-9.830592,14.365204,0,0,0,0,1
384972000,384972000,1310988,0.29448682,-0.047884032,-9.679757,14.365265,0,0,0,0,1
385972000,385972000,1310988,0.31603462,-0.055066638,-9.840169,14.365356,0,0,0,0,1
386972000,386972000,1310988,0.24181437,0.02873042,-9.832987,14.3654785,0,0,0,0,1
387972000,387972000,1310988,0.22744916,-0.007182605,-9.770737,14.36557,0,0,0,0,1
388972000,388972000,1310988,0.24899697,-0.031124622,-9.816227,14.365784,0,0,0,0,1
389972000,389972000,1310988,0.44532153,-0.15322891,-10.3692875,14.365723,0,0,0,0,1
390972000,390972000,1310988,0.6775591,-0.035913024,-10.163386,14.36319,0,0,0,0,1
391972000,391972000,1310988,0.82360536,-0.009576807,-9.883265,14.358459,0,0,0,0,1
392972000,392972000,1310988,0.8858546,0.0023942017,-9.799467,14.352509,0,0,0,0,1
393972000,393972000,1310988,0.92416185,0.02633622,-9.847352,14.346069,0,0,0,0,1
394972000,394972000,1310988,0.9528923,-0.079008654,-9.811439,14.339355,0,0,0,0,1
395972000,395972000,1310988,1.0414777,-0.07182605,-9.844957,14.332275,0,0,0,0,1
396972000,396972000,1310988,0.9600749,-0.050278235,-9.902418,14.325195,0,0,0,0,1
397972000,397972000,1310988,0.9696517,-0.016759412,-9.770737,14.318146,0,0,0,0,1
398972000,398972000,1310988,1.0342951,-0.02633622,-9.816227,14.311066,0,0,0,0,1
399972000,399972000,1310988,0.9816227,-0.08140286,-9.718064,14.303833,0,0,0,0,1
400972000,400972000,1310988,0.9672575,0.02873042,-9.715671,14.296783,0,0,0,0,1
401972000,401972000,1310988,0.90979666,0.023942016,-9.921572,14.289612,0,0,0,0,1
402972000,402972000,1310988,0.91458505,0.009576807,-9.739613,14.282318,0,0,0,0,1
403972000,403972000,1310988,1.055843,0.009576807,-9.773131,14.275238,0,0,0,0,1
404972000,404972000,1310988,1.067814,-0.095768064,-9.8042555,14.267975,0,0,0,0,1
405972000,405972000,1310988,1.0223241,-0.0047884034,-9.744401,14.260712,0,0,0,0,1
406972000,406972000,1310988,1.0007763,0.06943185,-9.811439,14.25354,0,0,0,0,1
407972000,407972000,1310988,1.0486604,-0.0023942017,-9.76116,14.246155,0,0,0,0,1
408972000,408972000,1310988,0.9576807,-0.045489833,-9.794679,14.239014,0,0,0,0,1
409972000,409972000,1310988,1.055843,-0.04070143,-9.7803135,14.231995,0,0,0,0,1
410972000,410972000,1310988,1.0055647,0.02633622,-9.773131,14.224701,0,0,0,0,1
411972000,411972000,1310988,0.94570965,-0.007182605,-9.770737,14.217529,0,0,0,0,1
412972000,412972000,1310988,1.0510546,0.06943185,-9.730036,14.210541,0,0,0,0,1
413972000,413972000,1310988,1.055843,-0.023942016,-9.830592,14.203491,0,0,0,0,1
414972000,414972000,1310988,1.0654198,-0.02873042,-9.775525,14.196411,0,0,0,0,1
415972000,415972000,1310988,1.0989386,-0.01436521,-9.749189,14.189453,0,0,0,0,1
416972000,416972000,1310988,0.94092125,-0.05267244,-9.830592,14.1822815,0,0,0,0,1
417972000,417972000,1310988,1.0199299,-0.088585466,-9.768343,14.175049,0,0,0,0,1
418972000,418972000,1310988,2.1212628,-0.016759412,-12.514492,14.167633,0,0,0,0,1
419972000,419972000,1310988,2.2361844,-0.019153614,-10.134656,14.150299,0,0,0,0,1
420972000,420972000,1310988,2.3415294,-0.019153614,-9.32781,14.1284485,0,0,0,0,1
421972000,421972000,1310988,2.3391352,0.016759412,-9.289502,14.108337,0,0,0,0,1
422972000,422972000,1310988,2.348712,0.0047884034,-9.605537,14.088715,0,0,0,0,1
423972000,423972000,1310988,2.3511062,0.01436521,-9.516952,14.069153,0,0,0,0,1
424972000,424972000,1310988,1.1994951,-0.009576807,-6.6870055,14.051025,0,0,0,0,1
425972000,425972000,1310988,0.7469909,-0.01436521,-9.006987,14.04483,0,0,0,0,1
426972000,426972000,1310988,0.48841715,-0.08379706,-10.0508585,14.044403,0,0,0,0,1
427972000,427972000,1310988,0.521936,-0.059855044,-9.792285,14.043274,0,0,0,0,1
428972000,428972000,1310988,0.3878607,-0.04309563,-9.67018,14.041901,0,0,0,0,1
429972000,429972000,1310988,0.33997664,-0.011971008,-9.603143,14.040985,0,0,0,0,1
430972000,430972000,1310988,0.2825158,-0.05267244,-9.751583,14.040466,0,0,0,0,1
431972000,431972000,1310988,0.2777274,0.023942016,-9.782708,14.040039,0,0,0,0,1
432972000,432972000,1310988,0.30406362,0.047884032,-10.01734,14.039917,0,0,0,0,1
433972000,433972000,1310988,0.4213795,-0.047884032,-11.858481,14.041351,0,0,0,0,1
434972000,434972000,1310988,0.2681506,-0.050278235,-10.831368,14.042145,0,0,0,0,1
435972000,435972000,1310988,0.2633622,-0.1340753,-9.674969,14.04071,0,0,0,0,1
436972000,436972000,1310988,0.40940848,-0.1436521,-10.424355,14.039703,0,0,0,0,1
437972000,437972000,1310988,0.40462008,-0.055066638,-10.776301,14.039612,0,0,0,0,1
438972000,438972000,1310988,0.3184288,-0.019153614,-11.0061455,14.039856,0,0,0,0,1
439972000,439972000,1310988,0.44771573,-0.02633622,-10.884041,14.039978,0,0,0,0,1
440972000,440972000,1310988,0.33518824,0.01436521,-10.742783,14.039978,0,0,0,0,1
441972000,441972000,1310988,0.45010993,-0.05267244,-10.793061,14.040039,0,0,0,0,1
442972000,442972000,1310988,0.32561144,-0.17477672,-10.632649,14.040039,0,0,0,0,1
443972000,443972000,1310988,0.23942018,-0.021547815,-10.666168,14.040192,0,0,0,0,1
444972000,444972000,1310988,0.30166942,-0.05267244,-10.611102,14.040283,0,0,0,0,1
445972000,445972000,1310988,0.4285621,-0.05746084,-10.783484,14.040375,0,0,0,0,1
446972000,446972000,1310988,0.4261679,-0.06703765,-10.670957,14.040466,0,0,0,0,1
447972000,447972000,1310988,0.36391866,-0.09816227,-10.850522,14.040619,0,0,0,0,1
448972000,448972000,1310988,0.34955344,-0.07182605,-10.7116585,14.040649,0,0,0,0,1
449972000,449972000,1310988,0.37588966,-0.033518825,-10.651803,14.04071,0,0,0,0,1
450972000,450972000,1310988,0.2705448,-0.04070143,-10.7116585,14.040741,0,0,0,0,1
451972000,451972000,1310988,0.40462008,0.009576807,-10.673351,14.0407715,0,0,0,0,1
452972000,452972000,1310988,0.36391866,-0.055066638,-10.702082,14.040863,0,0,0,0,1
453972000,453972000,1310988,0.37349546,-0.007182605,-10.733206,14.041016,0,0,0,0,1
454972000,454972000,1310988,0.4381389,0.045489833,-10.749966,14.041077,0,0,0,0,1
455972000,455972000,1310988,0.4285621,-0.038307227,-10.668563,14.041016,0,0,0,0,1
456972000,456972000,1310988,0.4213795,-0.04309563,-10.704475,14.040955,0,0,0,0,1
457972000,457972000,1310988,0.46686932,-0.07182605,-10.747571,14.040955,0,0,0,0,1
458972000,458972000,1310988,0.39264908,-0.035913024,-10.7116585,14.040863,0,0,0,0,1
459972000,459972000,1310988,0.41180268,-0.0023942017,-10.611102,14.040802,0,0,0,0,1
460972000,460972000,1310988,0.37110126,0.04070143,-10.575189,14.040802,0,0,0,0,1
461972000,461972000,1310988,0.34237084,-0.04070143,-10.644621,14.04071,0,0,0,0,1
462972000,462972000,1310988,0.4333505,-0.011971008,-10.611102,14.040588,0,0,0,0,1
463972000,463972000,1310988,0.47644615,-0.019153614,-10.601525,14.040497,0,0,0,0,1
464972000,464972000,1310988,0.38067806,-0.04070143,-10.601525,14.040527,0,0,0,0,1
465972000,465972000,1310988,0.41180268,-0.09816227,-10.611102,14.040497,0,0,0,0,1
466972000,466972000,1310988,0.30166942,0.007182605,-10.596737,14.040436,0,0,0,0,1
467972000,467972000,1310988,0.40940848,-0.05267244,-10.632649,14.040344,0,0,0,0,1
468972000,468972000,1310988,0.37349546,-0.05267244,-10.692505,14.040314,0,0,0,0,1
469972000,469972000,1310988,0.4165911,-0.05746084,-10.651803,14.040344,0,0,0,0,1
470972000,470972000,1310988,0.33997664,-0.055066638,-10.577583,14.040466,0,0,0,0,1
471972000,471972000,1310988,0.37110126,-0.05746084,-10.630256,14.040558,0,0,0,0,1
472972000,472972000,1310988,0.30406362,-0.033518825,-10.658986,14.040619,0,0,0,0,1
473972000,473972000,1310988,0.37349546,-0.088585466,-10.6398325,14.040741,0,0,0,0,1
474972000,474972000,1310988,0.46926352,-0.076614454,-10.670957,14.040863,0,0,0,0,1
475972000,475972000,1310988,0.46926352,-0.10534488,-10.7116585,14.041016,0,0,0,0,1
476972000,476972000,1310988,0.44771573,0.0047884034,-10.606314,14.041168,0,0,0,0,1
477972000,477972000,1310988,0.4357447,-0.11252748,-10.70687,14.041443,0,0,0,0,1
478972000,478972000,1310988,0.35194764,-0.10534488,-10.723629,14.0416565,0,0,0,0,1
479972000,479972000,1310988,0.33039984,-0.095768064,-10.740389,14.041718,0,0,0,0,1
480972000,480972000,1310988,0.40222588,-0.10295067,-10.620679,14.041687,0,0,0,0,1
481972000,481972000,1310988,0.40222588,-0.11731588,-10.702082,14.041748,0,0,0,0,1
482972000,482972000,1310988,0.4309563,-0.12449849,-10.702082,14.041687,0,0,0,0,1
483972000,483972000,1310988,0.4429273,-0.19153613,-10.737994,14.041626,0,0,0,0,1
484972000,484972000,1310988,0.4237737,-0.08379706,-10.635044,14.041504,0,0,0,0,1
485972000,485972000,1310988,0.35673606,-0.21068975,-10.702082,14.041382,0,0,0,0,1
486972000,486972000,1310988,0.39983168,-0.11252748,-10.680533,14.04129,0,0,0,0,1
487972000,487972000,1310988,0.4141969,-0.09816227,-10.699687,14.041138,0,0,0,0,1
488972000,488972000,1310988,0.40940848,-0.031124622,-10.654198,14.041016,0,0,0,0,1
489972000,489972000,1310988,0.4285621,-0.033518825,-10.560823,14.040924,0,0,0,0,1
490972000,490972000,1310988,0.49081135,-0.076614454,-10.647015,14.040924,0,0,0,0,1
491972000,491972000,1310988,0.44771573,-0.062249243,-10.642226,14.041046,0,0,0,0,1
492972000,492972000,1310988,0.38067806,-0.011971008,-10.67814,14.041107,0,0,0,0,1
493972000,493972000,1310988,0.45250413,-0.11252748,-10.632649,14.040985,0,0,0,0,1
494972000,494972000,1310988,0.39983168,-0.1604115,-10.577583,14.040863,0,0,0,0,1
495972000,495972000,1310988,0.45729253,-0.10295067,-10.685322,14.04071,0,0,0,0,1
496972000,496972000,1310988,0.4285621,-0.11731588,-10.6637745,14.040741,0,0,0,0,1
497972000,497972000,1310988,0.47884035,-0.107739076,-10.651803,14.040588,0,0,0,0,1
498972000,498972000,1310988,0.521936,-0.12449849,-10.493786,14.040375,0,0,0,0,1
499972000,499972000,1310988,0.49559975,-0.15801731,-10.70687,14.040375,0,0,0,0,1
500972000,500972000,1310988,0.45010993,-0.06464344,-10.714052,14.040436,0,0,0,0,1
501972000,501972000,1310988,0.47405192,-0.11492168,-10.6637745,14.040375,0,0,0,0,1
502972000,502972000,1310988,0.49320555,-0.20350714,-10.493786,14.040283,0,0,0,0,1
503972000,503972000,1310988,0.45968673,-0.10295067,-10.67814,14.040283,0,0,0,0,1
504972000,504972000,1310988,0.4405331,-0.088585466,-10.647015,14.040314,0,0,0,0,1
505972000,505972000,1310988,0.3854665,-0.11492168,-10.728417,14.040344,0,0,0,0,1
506972000,506972000,1310988,0.45010993,-0.088585466,-10.6398325,14.040375,0,0,0,0,1
507972000,507972000,1310988,0.4237737,-0.15322891,-10.553641,14.040344,0,0,0,0,1
508972000,508972000,1310988,0.49320555,-0.1388637,-10.603919,14.040314,0,0,0,0,1
509972000,509972000,1310988,0.45968673,-0.07182605,-10.6158905,14.040314,0,0,0,0,1
510972000,510972000,1310988,0.3878607,-0.09816227,-10.702082,14.040283,0,0,0,0,1
511972000,511972000,1310988,0.37349546,-0.14604631,-10.658986,14.040375,0,0,0,0,1
512972000,512972000,1310988,0.4189853,-0.110133275,-10.642226,14.040283,0,0,0,0,1
513972000,513972000,1310988,0.521936,-0.22984336,-10.647015,14.040253,0,0,0,0,1
514972000,514972000,1310988,0.5626374,-0.093373865,-10.654198,14.040344,0,0,0,0,1
515972000,515972000,1310988,0.48362875,-0.090979666,-10.603919,14.040466,0,0,0,0,1
516972000,516972000,1310988,0.4261679,-0.17477672,-10.625467,14.040527,0,0,0,0,1
517972000,517972000,1310988,0.47644615,-0.1316811,-10.5919485,14.040649,0,0,0,0,1
518972000,518972000,1310988,0.4429273,-0.1364695,-10.613496,14.040863,0,0,0,0,1
519972000,519972000,1310988,0.46686932,-0.24660277,-10.7356,14.041077,0,0,0,0,1
520972000,520972000,1310988,0.46926352,-0.062249243,-10.658986,14.04126,0,0,0,0,1
521972000,521972000,1310988,0.40940848,-0.16759412,-10.709264,14.041443,0,0,0,0,1
522972000,522972000,1310988,0.39025488,-0.17477672,-10.675745,14.041626,0,0,0,0,1
523972000,523972000,1310988,0.4165911,-0.21308395,-10.658986,14.041809,0,0,0,0,1
524972000,524972000,1310988,0.45968673,-0.24181437,-10.613496,14.041931,0,0,0,0,1
525972000,525972000,1310988,0.51235914,-0.22505496,-10.7116585,14.042053,0,0,0,0,1
526972000,526972000,1310988,0.44771573,-0.110133275,-10.579977,14.042023,0,0,0,0,1
527972000,527972000,1310988,1.7262194,-0.260968,-14.116213,14.041565,0,0,0,0,1
528972000,528972000,1310988,2.1332338,-0.08619126,-13.453019,14.033447,0,0,0,0,1
529972000,529972000,1310988,2.267309,0.0023942017,-10.491392,14.015228,0,0,0,0,1
530972000,530972000,1310988,2.4540567,-0.07182605,-8.971074,13.991913,0,0,0,0,1
531972000,531972000,1310988,2.3870192,-0.08140286,-9.260772,13.971039,0,0,0,0,1
532972000,532972000,1310988,2.348712,-0.21787235,-9.478644,13.952362,0,0,0,0,1
533972000,533972000,1310988,2.360683,-0.110133275,-9.557653,13.933289,0,0,0,0,1
534972000,534972000,1310988,2.3080103,-0.18674773,-9.516952,13.914032,0,0,0,0,1
535972000,535972000,1310988,2.4229321,-0.08140286,-9.488221,13.895172,0,0,0,0,1
536972000,536972000,1310988,2.3822308,-0.11971009,-9.533711,13.875671,0,0,0,0,1
537972000,537972000,1310988,2.4492683,-0.12449849,-9.526528,13.856171,0,0,0,0,1
538972000,538972000,1310988,2.3630772,-0.088585466,-9.483433,13.837097,0,0,0,0,1
539972000,539972000,1310988,2.4468741,-0.12449849,-9.576807,13.817444,0,0,0,0,1
540972000,540972000,1310988,2.3535004,-0.06703765,-9.526528,13.79776,0,0,0,0,1
541972000,541972000,1310988,2.4037786,-0.11252748,-9.622296,13.778564,0,0,0,0,1
542972000,542972000,1310988,2.3774424,-0.15083471,-9.52174,13.75882,0,0,0,0,1
543972000,543972000,1310988,2.408567,-0.079008654,-9.368511,13.739105,0,0,0,0,1
544972000,544972000,1310988,2.4181437,-0.045489833,-9.562442,13.719879,0,0,0,0,1
545972000,545972000,1310988,2.44448,-0.059855044,-9.514558,13.700134,0,0,0,0,1
546972000,546972000,1310988,2.4492683,0.023942016,-9.562442,13.680389,0,0,0,0,1
547972000,547972000,1310988,2.3702598,-0.16759412,-9.516952,13.661102,0,0,0,0,1
548972000,548972000,1310988,2.4253263,-0.074220255,-9.481039,13.641449,0,0,0,0,1
549972000,549972000,1310988,2.3654714,-0.16998832,-9.516952,13.621765,0,0,0,0,1
550972000,550972000,1310988,2.3391352,-0.045489833,-9.471462,13.60257,0,0,0,0,1
551972000,551972000,1310988,2.4372973,-0.06464344,-9.507375,13.582947,0,0,0,0,1
552972000,552972000,1310988,2.44448,-0.14844051,-9.437943,13.563263,0,0,0,0,1
553972000,553972000,1310988,2.4349031,-0.050278235,-9.507375,13.543945,0,0,0,0,1
554972000,554972000,1310988,2.4253263,-0.12449849,-9.416395,13.524078,0,0,0,0,1
555972000,555972000,1310988,2.5234885,-0.090979666,-9.478644,13.50415,0,0,0,0,1
556972000,556972000,1310988,2.4109612,-0.19153613,-9.548077,13.484863,0,0,0,0,1
557972000,557972000,1310988,2.3918076,-0.035913024,-9.512163,13.464966,0,0,0,0,1
558972000,558972000,1310988,2.4540567,-0.10055647,-9.428367,13.445007,0,0,0,0,1
559972000,559972000,1310988,2.4995465,-0.047884032,-9.392453,13.425812,0,0,0,0,1
560972000,560972000,1310988,2.3558946,-0.10534488,-9.481039,13.406158,0,0,0,0,1
561972000,561972000,1310988,2.504335,-0.009576807,-9.382876,13.3862915,0,0,0,0,1
562972000,562972000,1310988,2.3535004,-0.1436521,-9.473856,13.367096,0,0,0,0,1
563972000,563972000,1310988,2.432509,-0.059855044,-9.414001,13.347382,0,0,0,0,1
564972000,564972000,1310988,2.516306,-0.1412579,-9.500193,13.327759,0,0,0,0,1
565972000,565972000,1310988,2.3774424,-0.10534488,-9.375694,13.308777,0,0,0,0,1
566972000,566972000,1310988,2.3654714,-0.011971008,-9.512163,13.289124,0,0,0,0,1
567972000,567972000,1310988,2.3702598,-0.045489833,-9.423578,13.26944,0,0,0,0,1
568972000,568972000,1310988,2.480393,-0.04309563,-9.504981,13.250427,0,0,0,0,1
569972000,569972000,1310988,2.336741,-0.021547815,-9.478644,13.230957,0,0,0,0,1
570972000,570972000,1310988,1.3383588,0.011971008,-8.6574335,13.211456,0,0,0,0,1
571972000,571972000,1310988,0.9600749,0.007182605,-8.212111,13.200195,0,0,0,0,1
572972000,572972000,1310988,0.59376204,-0.045489833,-9.737218,13.198547,0,0,0,0,1
573972000,573972000,1310988,0.49799395,-0.04309563,-9.770737,13.197845,0,0,0,0,1
574972000,574972000,1310988,0.48362875,-0.10534488,-9.629479,13.196564,0,0,0,0,1
575972000,575972000,1310988,0.5267244,-0.06943185,-9.629479,13.195526,0,0,0,0,1
576972000,576972000,1310988,0.45729253,-0.047884032,-9.725247,13.194885,0,0,0,0,1
577972000,577972000,1310988,0.47405192,-0.04070143,-9.655815,13.194611,0,0,0,0,1
578972000,578972000,1310988,0.35434186,-0.09816227,-9.868899,13.19458,0,0,0,0,1
579972000,579972000,1310988,0.39983168,-0.079008654,-9.835381,13.194489,0,0,0,0,1
580972000,580972000,1310988,0.4429273,-0.02633622,-9.583989,13.194489,0,0,0,0,1
581972000,581972000,1310988,0.521936,-0.21787235,-10.0748005,13.194885,0,0,0,0,1
582972000,582972000,1310988,0.49081135,-0.079008654,-12.605472,13.197876,0,0,0,0,1
583972000,583972000,1310988,0.60333884,-0.023942016,-11.640609,13.199036,0,0,0,0,1
584972000,584972000,1310988,0.5386954,-0.031124622,-10.419566,13.197784,0,0,0,0,1
585972000,585972000,1310988,0.58657944,0.007182605,-9.962274,13.196136,0,0,0,0,1
586972000,586972000,1310988,0.40462008,-0.12689269,-9.500193,13.194641,0,0,0,0,1
587972000,587972000,1310988,0.47405192,0.02633622,-9.646238,13.194305,0,0,0,0,1
588972000,588972000,1310988,0.4429273,-0.050278235,-9.672575,13.194458,0,0,0,0,1
589972000,589972000,1310988,0.4381389,-0.04309563,-9.835381,13.194763,0,0,0,0,1
590972000,590972000,1310988,0.4261679,-0.08379706,-9.715671,13.194794,0,0,0,0,1
591972000,591972000,1310988,0.4309563,-0.12928689,-9.749189,13.194885,0,0,0,0,1
592972000,592972000,1310988,0.4285621,-0.016759412,-9.622296,13.194824,0,0,0,0,1
593972000,593972000,1310988,0.4165911,-0.04309563,-9.715671,13.194824,0,0,0,0,1
594972000,594972000,1310988,0.44532153,-0.16998832,-9.696517,13.194824,0,0,0,0,1
595972000,595972000,1310988,0.37110126,-0.045489833,-9.828198,13.194946,0,0,0,0,1
596972000,596972000,1310988,0.4285621,0.0,-9.694122,13.194916,0,0,0,0,1
597972000,597972000,1310988,0.47405192,-0.011971008,-9.715671,13.194916,0,0,0,0,1
598972000,598972000,1310988,0.38307226,-0.04309563,-9.832987,13.195038,0,0,0,0,1
