timestamp,timestamp_sample,device_id,x,y,z,temperature,error_count,samples
370972000,370972000,1310988,-0.004261058,0.002130529,0.0058589545,14.3654175,0,1
371972000,371972000,1310988,0.0010652645,-0.0015978967,-0.002130529,14.365265,0,1
372972000,372972000,1310988,-0.0010652645,-0.004261058,0.0026631611,14.365082,0,1
373972000,373972000,1310988,0.0010652645,-0.002130529,0.0005326322,14.364929,0,1
374972000,374972000,1310988,0.0,0.0031957934,-0.0026631611,14.364777,0,1
375972000,375972000,1310988,0.004261058,-0.0010652645,0.0037284256,14.364777,0,1
376972000,376972000,1310988,0.0,0.0026631611,-0.0015978967,14.364807,0,1
377972000,377972000,1310988,-0.00958738,0.002130529,0.0053263223,14.364807,0,1
378972000,378972000,1310988,0.0005326322,0.002130529,-0.0010652645,14.364777,0,1
379972000,379972000,1310988,-0.0010652645,-0.0005326322,0.004261058,14.364777,0,1
380972000,380972000,1310988,0.007989483,0.002130529,-0.0063915867,14.364868,0,1
381972000,381972000,1310988,0.002130529,-0.004261058,-0.002130529,14.364929,0,1
382972000,382972000,1310988,0.0026631611,0.0026631611,-0.002130529,14.365143,0,1
383972000,383972000,1310988,0.00958738,-0.0015978967,0.002130529,14.365204,0,1
384972000,384972000,1310988,0.0053263223,-0.0015978967,0.0,14.365265,0,1
385972000,385972000,1310988,0.0015978967,0.0015978967,-0.0005326322,14.365356,0,1
386972000,386972000,1310988,0.055926383,0.0037284256,0.00479369,14.3654785,0,1
387972000,387972000,1310988,0.03089267,0.0026631611,0.053263225,14.36557,0,1
388972000,388972000,1310988,-0.01438107,0.0005326322,0.053795855,14.365784,0,1
389972000,389972000,1310988,-0.019707393,0.036751624,0.039947417,14.365723,0,1
390972000,390972000,1310988,-0.02609898,0.02876214,0.02876214,14.36319,0,1
391972000,391972000,1310988,-0.011185277,0.00958738,0.0053263223,14.358459,0,1
392972000,392972000,1310988,-0.002130529,0.008522116,0.0,14.352509,0,1
393972000,393972000,1310988,-0.007456851,0.0037284256,-0.0005326322,14.346069,0,1
394972000,394972000,1310988,0.0,0.00479369,-0.004261058,14.339355,0,1
395972000,395972000,1310988,0.0031957934,0.0015978967,0.002130529,14.332275,0,1
396972000,396972000,1310988,-0.0010652645,0.0063915867,0.0015978967,14.325195,0,1
397972000,397972000,1310988,0.0005326322,-0.006924219,0.0026631611,14.318146,0,1
398972000,398972000,1310988,-0.0010652645,0.004261058,0.0010652645,14.311066,0,1
399972000,399972000,1310988,0.0010652645,-0.0015978967,0.002130529,14.303833,0,1
400972000,400972000,1310988,-0.00479369,-0.0037284256,-0.0026631611,14.296783,0,1
401972000,401972000,1310988,-0.0010652645,0.008522116,0.0026631611,14.289612,0,1
402972000,402972000,1310988,0.0031957934,-0.0005326322,-0.0026631611,14.282318,0,1
403972000,403972000,1310988,0.0026631611,-0.0005326322,0.0010652645,14.275238,0,1
404972000,404972000,1310988,0.0053263223,0.0005326322,0.0037284256,14.267975,0,1
405972000,405972000,1310988,-0.0005326322,0.0063915867,0.007989483,14.260712,0,1
406972000,406972000,1310988,-0.0031957934,0.0015978967,-0.0015978967,14.25354,0,1
407972000,407972000,1310988,0.0005326322,-0.0058589545,0.0063915867,14.246155,0,1
408972000,408972000,1310988,0.0,0.00479369,0.0053263223,14.239014,0,1
409972000,409972000,1310988,-0.00479369,-0.0005326322,0.0,14.231995,0,1
410972000,410972000,1310988,0.0,-0.0063915867,0.0037284256,14.224701,0,1
411972000,411972000,1310988,0.0,-0.0031957934,0.002130529,14.217529,0,1
412972000,412972000,1310988,-0.0026631611,0.0005326322,0.002130529,14.210541,0,1
413972000,413972000,1310988,-0.0026631611,-0.0015978967,-0.0005326322,14.203491,0,1
414972000,414972000,1310988,0.004261058,-0.0015978967,-0.0026631611,14.196411,0,1
415972000,415972000,1310988,0.0031957934,0.00479369,-0.0015978967,14.189453,0,1
416972000,416972000,1310988,0.0,0.004261058,0.004261058,14.1822815,0,1
417972000,417972000,1310988,0.002130529,0.00479369,0.0005326322,14.175049,0,1
418972000,418972000,1310988,0.01438107,0.19867182,-0.0063915867,14.167633,0,1
419972000,419972000,1310988,-0.0058589545,0.021837922,0.0127831735,14.150299,0,1
420972000,420972000,1310988,-0.00958738,-0.0127831735,-0.0010652645,14.1284485,0,1
421972000,421972000,1310988,0.004261058,-0.0026631611,0.0031957934,14.108337,0,1
422972000,422972000,1310988,-0.004261058,-0.009054748,0.0058589545,14.088715,0,1
423972000,423972000,1310988,-0.0058589545,-0.002130529,-0.0015978967,14.069153,0,1
424972000,424972000,1310988,-0.00479369,-0.18482338,0.002130529,14.051025,0,1
425972000,425972000,1310988,0.0063915867,-0.03834952,-0.006924219,14.04483,0,1
426972000,426972000,1310988,0.0010652645,0.011717909,0.002130529,14.044403,0,1
427972000,427972000,1310988,-0.0053263223,0.002130529,-0.0031957934,14.043274,0,1
428972000,428972000,1310988,0.0053263223,-0.008522116,0.0005326322,14.041901,0,1
429972000,429972000,1310988,-0.008522116,-0.006924219,0.0015978967,14.040985,0,1
430972000,430972000,1310988,0.002130529,-0.0037284256,0.0005326322,14.040466,0,1
431972000,431972000,1310988,-0.2695119,-0.0015978967,-0.011185277,14.040039,0,1
432972000,432972000,1310988,-0.3158509,0.083090626,-0.21891184,14.039917,0,1
433972000,433972000,1310988,-0.029827405,0.25885928,-0.4048005,14.041351,0,1
434972000,434972000,1310988,0.49747851,0.0958738,-0.2412824,14.042145,0,1
435972000,435972000,1310988,0.37603834,0.01917476,0.10705908,14.04071,0,1
436972000,436972000,1310988,0.11611383,0.10918961,0.27643612,14.039703,0,1
437972000,437972000,1310988,0.017576864,0.14434333,0.28229508,14.039612,0,1
438972000,438972000,1310988,-0.025033714,0.1571265,0.31798145,14.039856,0,1
439972000,439972000,1310988,-0.036751624,0.13848437,0.2806972,14.039978,0,1
440972000,440972000,1310988,-0.02396845,0.1304949,0.28549087,14.039978,0,1
441972000,441972000,1310988,-0.017044231,0.11451593,0.26205507,14.040039,0,1
442972000,442972000,1310988,-0.006924219,0.10759171,0.26684874,14.040039,0,1
443972000,443972000,1310988,-0.015446335,0.11504856,0.2615224,14.040192,0,1
444972000,444972000,1310988,-0.014913702,0.113983296,0.26312032,14.040283,0,1
445972000,445972000,1310988,-0.010652645,0.11558119,0.26897928,14.040375,0,1
446972000,446972000,1310988,-0.0037284256,0.108124346,0.26684874,14.040466,0,1
447972000,447972000,1310988,-0.015446335,0.12357068,0.27004454,14.040619,0,1
448972000,448972000,1310988,-0.013848438,0.11611383,0.26205507,14.040649,0,1
449972000,449972000,1310988,-0.013848438,0.11504856,0.26738137,14.04071,0,1
450972000,450972000,1310988,-0.018642128,0.12037488,0.26205507,14.040741,0,1
451972000,451972000,1310988,-0.006924219,0.11717909,0.27483824,14.0407715,0,1
452972000,452972000,1310988,-0.008522116,0.11451593,0.25672874,14.040863,0,1
453972000,453972000,1310988,-0.007989483,0.11664646,0.26312032,14.041016,0,1
454972000,454972000,1310988,-0.017576864,0.111852765,0.26738137,14.041077,0,1
455972000,455972000,1310988,-0.011185277,0.11558119,0.26418558,14.041016,0,1
456972000,456972000,1310988,-0.013848438,0.11717909,0.267914,14.040955,0,1
457972000,457972000,1310988,-0.013315806,0.113983296,0.2625877,14.040955,0,1
458972000,458972000,1310988,-0.0037284256,0.11504856,0.27324033,14.040863,0,1
459972000,459972000,1310988,-0.010120012,0.1123854,0.27057716,14.040802,0,1
460972000,460972000,1310988,-0.017044231,0.10652645,0.26738137,14.040802,0,1
461972000,461972000,1310988,-0.010120012,0.11824436,0.27057716,14.04071,0,1
462972000,462972000,1310988,-0.017576864,0.1107875,0.2625877,14.040588,0,1
463972000,463972000,1310988,-0.017044231,0.108124346,0.26631612,14.040497,0,1
464972000,464972000,1310988,-0.011185277,0.12250541,0.2625877,14.040527,0,1
465972000,465972000,1310988,-0.016511599,0.11664646,0.26418558,14.040497,0,1
466972000,466972000,1310988,-0.006924219,0.11664646,0.26418558,14.040436,0,1
467972000,467972000,1310988,-0.00958738,0.11930962,0.27004454,14.040344,0,1
468972000,468972000,1310988,-0.016511599,0.1107875,0.26312032,14.040314,0,1
469972000,469972000,1310988,-0.011185277,0.10546118,0.25992453,14.040344,0,1
470972000,470972000,1310988,-0.017044231,0.11345066,0.267914,14.040466,0,1
471972000,471972000,1310988,-0.0026631611,0.11345066,0.2609898,14.040558,0,1
472972000,472972000,1310988,-0.011717909,0.11558119,0.26365295,14.040619,0,1
473972000,473972000,1310988,-0.0063915867,0.113983296,0.27004454,14.040741,0,1
474972000,474972000,1310988,-0.024501082,0.11132014,0.2695119,14.040863,0,1
475972000,475972000,1310988,-0.016511599,0.11558119,0.27217507,14.041016,0,1
476972000,476972000,1310988,-0.006924219,0.113983296,0.26684874,14.041168,0,1
477972000,477972000,1310988,-0.01438107,0.10546118,0.26738137,14.041443,0,1
478972000,478972000,1310988,-0.0026631611,0.11824436,0.26897928,14.0416565,0,1
479972000,479972000,1310988,-0.004261058,0.12197278,0.26525086,14.041718,0,1
480972000,480972000,1310988,-0.00958738,0.10918961,0.2593919,14.041687,0,1
481972000,481972000,1310988,-0.012250541,0.11504856,0.26684874,14.041748,0,1
482972000,482972000,1310988,-0.0127831735,0.11025487,0.26525086,14.041687,0,1
483972000,483972000,1310988,-0.010120012,0.11132014,0.26525086,14.041626,0,1
484972000,484972000,1310988,-0.013848438,0.111852765,0.26312032,14.041504,0,1
485972000,485972000,1310988,-0.017044231,0.1107875,0.27004454,14.041382,0,1
486972000,486972000,1310988,-0.007989483,0.11345066,0.2790993,14.04129,0,1
487972000,487972000,1310988,-0.00958738,0.1123854,0.2695119,14.041138,0,1
488972000,488972000,1310988,-0.004261058,0.111852765,0.27324033,14.041016,0,1
489972000,489972000,1310988,-0.00958738,0.11717909,0.2625877,14.040924,0,1
490972000,490972000,1310988,-0.011717909,0.11451593,0.2615224,14.040924,0,1
491972000,491972000,1310988,-0.01438107,0.12197278,0.26631612,14.041046,0,1
492972000,492972000,1310988,-0.009054748,0.11930962,0.2657835,14.041107,0,1
493972000,493972000,1310988,-0.006924219,0.113983296,0.26312032,14.040985,0,1
494972000,494972000,1310988,-0.007456851,0.11771172,0.26418558,14.040863,0,1
495972000,495972000,1310988,-0.0063915867,0.10759171,0.2625877,14.04071,0,1
496972000,496972000,1310988,-0.012250541,0.11717909,0.25672874,14.040741,0,1
497972000,497972000,1310988,-0.011185277,0.105993815,0.267914,14.040588,0,1
498972000,498972000,1310988,-0.00958738,0.112918034,0.27483824,14.040375,0,1
499972000,499972000,1310988,-0.006924219,0.11132014,0.25885928,14.040375,0,1
500972000,500972000,1310988,-0.0005326322,0.11824436,0.26525086,14.040436,0,1
501972000,501972000,1310988,-0.01917476,0.108124346,0.26365295,14.040375,0,1
502972000,502972000,1310988,-0.007456851,0.11504856,0.2625877,14.040283,0,1
503972000,503972000,1310988,-0.008522116,0.12250541,0.26738137,14.040283,0,1
504972000,504972000,1310988,-0.00479369,0.12144015,0.2647182,14.040314,0,1
505972000,505972000,1310988,-0.0127831735,0.113983296,0.2695119,14.040344,0,1
506972000,506972000,1310988,-0.0127831735,0.12037488,0.2695119,14.040375,0,1
507972000,507972000,1310988,-0.013848438,0.10759171,0.26365295,14.040344,0,1
508972000,508972000,1310988,-0.013315806,0.108124346,0.26631612,14.040314,0,1
509972000,509972000,1310988,-0.0031957934,0.112918034,0.2647182,14.040314,0,1
510972000,510972000,1310988,-0.0063915867,0.11504856,0.2647182,14.040283,0,1
511972000,511972000,1310988,-0.011185277,0.11984225,0.26418558,14.040375,0,1
512972000,512972000,1310988,-0.014913702,0.10918961,0.27164245,14.040283,0,1
513972000,513972000,1310988,-0.009054748,0.1123854,0.26525086,14.040253,0,1
514972000,514972000,1310988,-0.0010652645,0.11025487,0.27057716,14.040344,0,1
515972000,515972000,1310988,-0.007989483,0.11664646,0.27324033,14.040466,0,1
516972000,516972000,1310988,-0.011717909,0.11930962,0.26525086,14.040527,0,1
517972000,517972000,1310988,-0.004261058,0.11345066,0.27004454,14.040649,0,1
518972000,518972000,1310988,-0.004261058,0.1107875,0.2727077,14.040863,0,1
519972000,519972000,1310988,-0.007989483,0.10865697,0.26525086,14.041077,0,1
520972000,520972000,1310988,-0.009054748,0.11664646,0.26684874,14.04126,0,1
521972000,521972000,1310988,-0.020772656,0.11717909,0.27004454,14.041443,0,1
522972000,522972000,1310988,-0.009054748,0.11771172,0.2625877,14.041626,0,1
523972000,523972000,1310988,-0.008522116,0.11611383,0.26365295,14.041809,0,1
524972000,524972000,1310988,-0.0058589545,0.11664646,0.26365295,14.041931,0,1
525972000,525972000,1310988,-0.0037284256,0.111852765,0.26897928,14.042053,0,1
526972000,526972000,1310988,-0.010120012,0.10865697,0.26684874,14.042023,0,1
527972000,527972000,1310988,0.36325517,0.4660532,0.32756883,14.041565,0,1
528972000,528972000,1310988,-0.43995422,0.350472,0.4346279,14.033447,0,1
529972000,529972000,1310988,-0.3392867,0.06231797,0.06498113,14.015228,0,1
530972000,530972000,1310988,-0.07669904,-0.03355583,0.03834952,13.991913,0,1
531972000,531972000,1310988,-0.015446335,-0.01917476,-0.014913702,13.971039,0,1
532972000,532972000,1310988,0.016511599,0.002130529,-0.0053263223,13.952362,0,1
533972000,533972000,1310988,0.0,0.0053263223,0.0053263223,13.933289,0,1
534972000,534972000,1310988,0.0026631611,-0.007456851,-0.00479369,13.914032,0,1
535972000,535972000,1310988,-0.0005326322,-0.002130529,0.0063915867,13.895172,0,1
536972000,536972000,1310988,0.0,-0.0063915867,-0.0053263223,13.875671,0,1
537972000,537972000,1310988,0.0,0.0053263223,0.0058589545,13.856171,0,1
538972000,538972000,1310988,-0.0015978967,0.0037284256,-0.0037284256,13.837097,0,1
539972000,539972000,1310988,0.0,0.009054748,0.007989483,13.817444,0,1
540972000,540972000,1310988,0.0026631611,-0.00479369,0.0026631611,13.79776,0,1
541972000,541972000,1310988,0.0015978967,-0.007456851,0.007989483,13.778564,0,1
542972000,542972000,1310988,-0.0037284256,-0.0026631611,-0.0005326322,13.75882,0,1
543972000,543972000,1310988,0.004261058,-0.0053263223,0.0015978967,13.739105,0,1
544972000,544972000,1310988,0.002130529,0.0031957934,-0.0026631611,13.719879,0,1
545972000,545972000,1310988,0.008522116,0.0058589545,0.0010652645,13.700134,0,1
546972000,546972000,1310988,-0.0015978967,0.0026631611,0.0010652645,13.680389,0,1
547972000,547972000,1310988,0.002130529,0.0005326322,-0.0015978967,13.661102,0,1
548972000,548972000,1310988,0.0026631611,0.007456851,-0.0015978967,13.641449,0,1
549972000,549972000,1310988,0.0037284256,0.0063915867,0.0,13.621765,0,1
550972000,550972000,1310988,-0.0058589545,-0.0010652645,0.002130529,13.60257,0,1
551972000,551972000,1310988,0.004261058,-0.0026631611,0.0026631611,13.582947,0,1
552972000,552972000,1310988,0.0,-0.004261058,-0.002130529,13.563263,0,1
553972000,553972000,1310988,0.0005326322,0.0015978967,0.0,13.543945,0,1
554972000,554972000,1310988,0.0010652645,-0.0005326322,0.0031957934,13.524078,0,1
555972000,555972000,1310988,0.0037284256,0.0,-0.0015978967,13.50415,0,1
556972000,556972000,1310988,0.007456851,0.0,0.0053263223,13.484863,0,1
557972000,557972000,1310988,-0.0010652645,0.004261058,0.0005326322,13.464966,0,1
558972000,558972000,1310988,-0.00479369,-0.0037284256,0.002130529,13.445007,0,1
559972000,559972000,1310988,0.0026631611,0.0,0.0031957934,13.425812,0,1
560972000,560972000,1310988,0.002130529,0.0053263223,-0.008522116,13.406158,0,1
561972000,561972000,1310988,0.0026631611,-0.0053263223,-0.004261058,13.3862915,0,1
562972000,562972000,1310988,-0.0015978967,-0.0010652645,-0.002130529,13.367096,0,1
563972000,563972000,1310988,-0.0026631611,-0.008522116,0.0,13.347382,0,1
564972000,564972000,1310988,0.0,-0.0010652645,0.0010652645,13.327759,0,1
565972000,565972000,1310988,-0.0015978967,0.007456851,-0.0015978967,13.308777,0,1
566972000,566972000,1310988,-0.0015978967,-0.0031957934,-0.013315806,13.289124,0,1
567972000,567972000,1310988,0.010652645,-0.0058589545,-0.002130529,13.26944,0,1
568972000,568972000,1310988,0.002130529,-0.004261058,0.009054748,13.250427,0,1
569972000,569972000,1310988,0.004261058,0.0015978967,0.0015978967,13.230957,0,1
570972000,570972000,1310988,-0.0026631611,-0.12144015,0.0010652645,13.211456,0,1
571972000,571972000,1310988,-0.0005326322,-0.07882957,-0.0010652645,13.200195,0,1
572972000,572972000,1310988,0.0037284256,0.0005326322,-0.0058589545,13.198547,0,1
573972000,573972000,1310988,0.0010652645,0.00958738,0.007456851,13.197845,0,1
574972000,574972000,1310988,0.0063915867,-0.00479369,0.0005326322,13.196564,0,1
575972000,575972000,1310988,-0.0005326322,-0.0037284256,0.00479369,13.195526,0,1
576972000,576972000,1310988,0.0037284256,-0.0031957934,-0.0026631611,13.194885,0,1
577972000,577972000,1310988,0.0015978967,-0.0058589545,-0.00479369,13.194611,0,1
578972000,578972000,1310988,-0.0031957934,-0.0015978967,-0.004261058,13.19458,0,1
579972000,579972000,1310988,-0.004261058,-0.010652645,0.0,13.194489,0,1
580972000,580972000,1310988,-0.0015978967,-0.0005326322,0.002130529,13.194489,0,1
581972000,581972000,1310988,0.49002165,0.12623383,0.17789917,13.194885,0,1
582972000,582972000,1310988,-0.0015978967,0.32437304,0.5107943,13.197876,0,1
583972000,583972000,1310988,-0.19813919,0.19813919,0.2428803,13.199036,0,1
584972000,584972000,1310988,-0.17204021,0.07882957,0.27537087,13.197784,0,1
585972000,585972000,1310988,-0.14647387,0.02130529,0.08735169,13.196136,0,1
586972000,586972000,1310988,-0.072970614,-0.015446335,0.05219796,13.194641,0,1
587972000,587972000,1310988,-0.034621093,-0.00479369,0.007989483,13.194305,0,1
588972000,588972000,1310988,-0.01438107,-0.0015978967,-0.004261058,13.194458,0,1
589972000,589972000,1310988,-0.006924219,0.01438107,0.0,13.194763,0,1
590972000,590972000,1310988,0.0026631611,-0.010120012,-0.004261058,13.194794,0,1
591972000,591972000,1310988,0.0010652645,0.0015978967,0.0063915867,13.194885,0,1
592972000,592972000,1310988,0.0063915867,-0.0053263223,-0.012250541,13.194824,0,1
593972000,593972000,1310988,-0.00479369,-0.0026631611,0.0010652645,13.194824,0,1
594972000,594972000,1310988,-0.0026631611,-0.0026631611,-0.0031957934,13.194824,0,1
595972000,595972000,1310988,-0.0063915867,0.0031957934,-0.00479369,13.194946,0,1
596972000,596972000,1310988,-0.004261058,-0.0053263223,0.007456851,13.194916,0,1
597972000,597972000,1310988,0.0015978967,-0.011185277,0.0026631611,13.194916,0,1
598972000,598972000,1310988,-0.00479369,0.0026631611,-0.0026631611,13.195038,0,1
599972000,599972000,1310988,0.0005326322,0.007989483,0.0010652645,13.195099,0,1
600972000,600972000,1310988,0.010120012,-0.0015978967,-0.0005326322,13.195068,0,1
601972000,601972000,1310988,0.0031957934,-0.002130529,-0.0005326322,13.195068,0,1
602972000,602972000,1310988,0.0,0.007989483,0.0010652645,13.195251,0,1
603972000,603972000,1310988,-0.0015978967,0.0063915867,0.0053263223,13.195343,0,1
604972000,604972000,1310988,0.0026631611,-0.0037284256,-0.007456851,13.1953125,0,1
605972000,605972000,1310988,0.0026631611,-0.00479369,-0.0010652645,13.195465,0,1
606972000,606972000,1310988,0.0058589545,0.0015978967,0.0058589545,13.19574,0,1
607972000,607972000,1310988,-0.00479369,0.00479369,0.002130529,13.195862,0,1
608972000,608972000,1310988,-0.002130529,0.0010652645,-0.0037284256,13.195892,0,1
609972000,609972000,1310988,0.002130529,-0.0026631611,-0.0026631611,13.196075,0,1
610972000,610972000,1310988,0.0037284256,0.00479369,-0.0058589545,13.196289,0,1
611972000,611972000,1310988,-0.006924219,-0.0015978967,0.00479369,13.196533,0,1
612972000,612972000,1310988,0.0005326322,0.0010652645,0.004261058,13.196503,0,1
613972000,613972000,1310988,-0.0037284256,-0.008522116,0.002130529,13.196503,0,1
614972000,614972000,1310988,-0.0058589545,-0.0037284256,0.004261058,13.196808,0,1
615972000,615972000,1310988,0.0031957934,0.007456851,0.006924219,13.197113,0,1
616972000,616972000,1310988,0.004261058,0.004261058,-0.0015978967,13.197327,0,1
617972000,617972000,1310988,-0.004261058,-0.0005326322,-0.0015978967,13.19751,0,1
618972000,618972000,1310988,-0.007456851,-0.0015978967,-0.0031957934,13.19751,0,1
619972000,619972000,1310988,0.0063915867,0.0037284256,-0.0026631611,13.19751,0,1
620972000,620972000,1310988,-0.002130529,-0.0005326322,0.0010652645,13.197601,0,1
621972000,621972000,1310988,0.0026631611,0.009054748,0.0031957934,13.197693,0,1
622972000,622972000,1310988,-0.0037284256,0.0015978967,0.0,13.197662,0,1
623972000,623972000,1310988,0.0005326322,0.0037284256,0.0063915867,13.197723,0,1
624972000,624972000,1310988,-0.0010652645,-0.004261058,-0.0031957934,13.197693,0,1
625972000,625972000,1310988,0.00479369,-0.0058589545,0.0,13.19754,0,1
626972000,626972000,1310988,0.0015978967,0.0,-0.0026631611,13.197479,0,1
627972000,627972000,1310988,-0.002130529,-0.011185277,0.00479369,13.197235,0,1
628972000,628972000,1310988,0.0063915867,-0.00958738,-0.0031957934,13.1970825,0,1
629972000,629972000,1310988,-0.0010652645,0.0005326322,0.007989483,13.19696,0,1
630972000,630972000,1310988,0.0063915867,0.0015978967,0.007989483,13.196838,0,1
631972000,631972000,1310988,0.00479369,-0.0063915867,0.0010652645,13.196716,0,1
632972000,632972000,1310988,0.011717909,0.0031957934,0.0005326322,13.196747,0,1
633972000,633972000,1310988,-0.0026631611,0.0,0.0005326322,13.196564,0,1
634972000,634972000,1310988,0.0,-0.0026631611,-0.0026631611,13.196442,0,1
635972000,635972000,1310988,-0.0005326322,-0.0010652645,-0.002130529,13.196533,0,1
636972000,636972000,1310988,0.002130529,-0.0026631611,-0.0037284256,13.196564,0,1
637972000,637972000,1310988,-0.007456851,-0.0037284256,-0.0031957934,13.196655,0,1
638972000,638972000,1310988,0.004261058,-0.0058589545,0.0015978967,13.196655,0,1
639972000,639972000,1310988,0.0015978967,-0.013848438,0.0037284256,13.196655,0,1
640972000,640972000,1310988,-0.0037284256,-0.0010652645,0.0037284256,13.196655,0,1
641972000,641972000,1310988,0.0005326322,-0.0026631611,0.004261058,13.196808,0,1
642972000,642972000,1310988,-0.0053263223,0.0010652645,0.011185277,13.196838,0,1
643972000,643972000,1310988,-0.0015978967,-0.006924219,0.0026631611,13.196869,0,1
644972000,644972000,1310988,0.0058589545,0.0005326322,0.0053263223,13.196869,0,1
645972000,645972000,1310988,-0.002130529,0.00479369,-0.002130529,13.196869,0,1
646972000,646972000,1310988,-0.002130529,-0.0053263223,-0.002130529,13.196838,0,1
647972000,647972000,1310988,0.0037284256,-0.0005326322,0.0031957934,13.196991,0,1
648972000,648972000,1310988,0.0005326322,0.0015978967,0.0031957934,13.197113,0,1
649972000,649972000,1310988,-0.0037284256,-0.0053263223,0.0031957934,13.197113,0,1
650972000,650972000,1310988,0.007989483,-0.00479369,0.007989483,13.197144,0,1
651972000,651972000,1310988,-0.0063915867,0.0005326322,0.002130529,13.197266,0,1
652972000,652972000,1310988,-0.0010652645,0.004261058,0.0063915867,13.197144,0,1
653972000,653972000,1310988,-0.0053263223,0.0031957934,0.0053263223,13.19696,0,1
654972000,654972000,1310988,0.0015978967,-0.002130529,0.0005326322,13.196899,0,1
655972000,655972000,1310988,-0.004261058,0.0053263223,-0.0015978967,13.19696,0,1
656972000,656972000,1310988,-0.0026631611,-0.007456851,0.006924219,13.196808,0,1
657972000,657972000,1310988,-0.0010652645,-0.008522116,-0.004261058,13.196655,0,1
658972000,658972000,1310988,-0.0063915867,0.007989483,0.0,13.196594,0,1
659972000,659972000,1310988,-0.002130529,0.009054748,0.0026631611,13.19635,0,1
660972000,660972000,1310988,0.0031957934,0.0015978967,0.0031957934,13.196045,0,1
661972000,661972000,1310988,0.0026631611,0.0026631611,0.0,13.195831,0,1
662972000,662972000,1310988,0.0010652645,-0.004261058,0.010120012,13.195679,0,1
663972000,663972000,1310988,-0.0015978967,-0.0015978967,0.011185277,13.195465,0,1
664972000,664972000,1310988,-0.008522116,-0.0037284256,0.0010652645,13.195435,0,1
665972000,665972000,1310988,-0.004261058,0.0,0.0037284256,13.195435,0,1
666972000,666972000,1310988,0.0,-0.0037284256,0.0,13.195221,0,1
667972000,667972000,1310988,-0.004261058,-0.0053263223,0.0005326322,13.195068,0,1
668972000,668972000,1310988,0.0010652645,0.006924219,0.0005326322,13.19516,0,1
669972000,669972000,1310988,0.009054748,0.0026631611,0.0005326322,13.195374,0,1
670972000,670972000,1310988,0.0015978967,-0.0053263223,-0.0031957934,13.195404,0,1
671972000,671972000,1310988,0.0031957934,-0.006924219,0.002130529,13.195435,0,1
672972000,672972000,1310988,-0.25300032,0.18322548,-0.28442562,13.196228,0,1
673972000,673972000,1310988,0.06711166,0.35633096,-0.4809669,13.199188,0,1
674972000,674972000,1310988,0.19813919,0.14753912,-0.2444782,13.199097,0,1
675972000,675972000,1310988,0.18002969,0.06178534,-0.2806972,13.19751,0,1
676972000,676972000,1310988,0.14913702,0.0015978967,-0.06018744,13.195862,0,1
677972000,677972000,1310988,0.066046394,-0.008522116,-0.058589544,13.194855,0,1
678972000,678972000,1310988,0.037284255,-0.004261058,0.010652645,13.194763,0,1
679972000,679972000,1310988,0.009054748,0.0,0.01438107,13.195068,0,1
680972000,680972000,1310988,-0.0053263223,0.009054748,0.013315806,13.195496,0,1
681972000,681972000,1310988,-0.763262,0.08681905,-0.12357068,13.195923,0,1
682972000,682972000,1310988,-0.022370555,0.32117724,-0.5230448,13.198517,0,1
683972000,683972000,1310988,0.17789917,0.21997711,-0.25406557,13.199982,0,1
684972000,684972000,1310988,0.1768339,0.09161274,-0.28229508,13.1987915,0,1
685972000,685972000,1310988,0.15286545,0.037284255,-0.12037488,13.197479,0,1
686972000,686972000,1310988,0.08841695,-0.0063915867,-0.05273059,13.196014,0,1
687972000,687972000,1310988,0.044208474,0.0005326322,-0.020772656,13.195526,0,1
688972000,688972000,1310988,0.01438107,-0.0010652645,0.018109497,13.1953125,0,1
689972000,689972000,1310988,-0.0010652645,-0.0026631611,0.0026631611,13.195374,0,1
690972000,690972000,1310988,-0.00479369,0.0063915867,0.014913702,13.195496,0,1
691972000,691972000,1310988,-0.012250541,-0.0026631611,0.0037284256,13.195587,0,1
692972000,692972000,1310988,-0.0058589545,0.0063915867,0.013315806,13.195618,0,1
693972000,693972000,1310988,0.0058589545,0.006924219,-0.007456851,13.195679,0,1
694972000,694972000,1310988,0.0031957934,0.0015978967,-0.0015978967,13.195618,0,1
695972000,695972000,1310988,0.004261058,0.00479369,0.0010652645,13.195557,0,1
696972000,696972000,1310988,0.004261058,-0.0005326322,0.0005326322,13.195374,0,1
697972000,697972000,1310988,-0.0063915867,-0.0063915867,0.0037284256,13.195221,0,1
698972000,698972000,1310988,-0.0010652645,0.00479369,0.0063915867,13.195129,0,1
699972000,699972000,1310988,-0.0026631611,-0.011185277,-0.0010652645,13.194946,0,1
700972000,700972000,1310988,-0.0026631611,0.007456851,-0.0031957934,13.194885,0,1
701972000,701972000,1310988,0.0037284256,-0.002130529,0.00479369,13.194794,0,1
702972000,702972000,1310988,-0.0015978967,-0.004261058,0.0058589545,13.194702,0,1
703972000,703972000,1310988,0.0005326322,0.0063915867,-0.0010652645,13.194733,0,1
704972000,704972000,1310988,0.0,0.0037284256,-0.004261058,13.194824,0,1
705972000,705972000,1310988,0.0026631611,-0.0005326322,0.0031957934,13.194977,0,1
706972000,706972000,1310988,-0.002130529,-0.0026631611,0.0058589545,13.195129,0,1
707972000,707972000,1310988,0.0015978967,-0.002130529,0.0,13.19519,0,1
