timestamp,timestamp_sample,lat,lon,alt,alt_ellipsoid,delta_alt,eph,epv,terrain_alt,lat_lon_reset_counter,alt_reset_counter,terrain_alt_valid,dead_reckoning
179412000,179412000,36.32157755896651,127.41172256394563,28.644714,28.54852,-0.0,1.1096092,1.1065555,28.562529,2,0,1,0
180412000,180412000,36.32157753076936,127.41172255650376,28.63561,28.551207,-0.0,1.1008027,1.1042888,28.546734,2,0,1,0
181412000,181412000,36.321577551119624,127.41172252651066,28.624157,28.550074,-0.0,1.0948807,1.1038766,28.534695,2,0,1,0
182412000,182412000,36.32157759106094,127.4117224706275,28.612238,28.546446,-0.0,1.1051292,1.1068836,28.517553,2,0,1,0
183412000,183412000,36.321577542712966,127.41172236194458,28.602283,28.548542,-0.0,1.0983489,1.106197,28.512232,2,0,1,0
184412000,184412000,36.32157748528686,127.41172237549578,28.618996,28.572905,-0.0,1.0943103,1.1039644,28.525127,2,0,1,0
185412000,185412000,36.3215775448233,127.41172243554608,28.632154,28.590622,-0.0,1.1049918,1.105332,28.529455,2,0,1,0
186412000,186412000,36.321577528139066,127.41172249277822,28.637487,28.601685,-0.0,1.0983233,1.1048461,28.539059,2,0,1,0
187412000,187412000,36.3215774630966,127.4117224450839,28.63918,28.6067,-0.0,1.1082968,1.1060615,28.536642,2,0,1,0
188412000,188412000,36.3215774842674,127.41172246166775,28.656889,28.62801,-0.0,1.1001278,1.1070483,28.553877,2,0,1,0
189412000,189412000,36.321577499079694,127.41172251032198,28.667124,28.639313,-0.0,1.0936474,1.104342,28.558573,2,0,1,0
190412000,190412000,36.32157741566331,127.41172243468873,28.67867,28.651773,-0.0,1.0905133,1.1023344,28.575981,2,0,1,0
191412000,191412000,36.32157740973991,127.41172238388405,28.679554,28.652348,-0.0,1.1016693,1.1053156,28.578402,2,0,1,0
192412000,192412000,36.32157736530873,127.41172233366319,28.675686,28.64767,-0.0,1.0964463,1.1031793,28.5796,2,0,1,0
193412000,193412000,36.32157733838519,127.4117223512108,28.673475,28.645681,-0.0,1.0915815,1.1030844,28.580887,2,0,1,0
194412000,194412000,36.32157738549037,127.41172233107814,28.677967,28.649502,-0.0,1.0885496,1.1030041,28.584017,2,0,1,0
195412000,195412000,36.32157745058456,127.41172230660125,28.680313,28.650686,-0.0,1.10009,1.1060901,28.579668,2,0,1,0
196412000,196412000,36.321577443272844,127.41172226128275,28.688074,28.657635,-0.0,1.0955595,1.105482,28.587439,2,0,1,0
