timestamp,timestamp_sample,ref_timestamp,ref_lat,ref_lon,x,y,z,delta_xy[0],delta_xy[1],delta_z,vx,vy,vz,z_deriv,delta_vxy[0],delta_vxy[1],delta_vz,ax,ay,az,heading,delta_heading,ref_alt,dist_bottom,eph,epv,evh,evv,vxy_max,vz_max,hagl_min,hagl_max,xy_valid,z_valid,v_xy_valid,v_z_valid,xy_reset_counter,z_reset_counter,vxy_reset_counter,vz_reset_counter,heading_reset_counter,xy_global,z_global,dist_bottom_valid,dist_bottom_sensor_bitfield
990500000,990500000,804000,36.3215774,127.4117224,1099.8257,1254.921,-249.38524,0.00039837,6.51E-05,0,-11.56037,8.91166,-0.05692292,-0.04339486,-0.001178325,-0.008305827,-0.011701867,-3.790571,-5.247539,-0.48836225,2.512957,-0.008483257,28.71612,249.65932,0.47580546,0.46823886,0.18077202,0.12585992,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
991000000,991000000,804000,36.3215774,127.4117224,1093.6565,1258.7787,-249.44014,0.00039837,6.51E-05,0,-12.998347,6.464639,-0.17477556,-0.1561384,-0.001178325,-0.008305827,-0.011701867,-2.1284595,-4.474549,-0.029636545,2.6697068,-0.008483257,28.71612,249.71422,0.48689264,0.47265786,0.18841372,0.12890741,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
991500000,991500000,804000,36.3215774,127.4117224,1086.931,1261.5197,-249.50903,0.00039837,6.51E-05,0,-13.797964,4.4226475,-0.16203557,-0.13837937,-0.001178325,-0.008305827,-0.011701867,-1.1922284,-3.7409422,-0.07309298,2.816341,-0.008483257,28.71612,249.78311,0.49873438,0.47721267,0.19324243,0.13119663,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
992000000,992000000,804000,36.3215774,127.4117224,1079.9242,1263.3481,-249.58353,0.00039837,6.51E-05,0,-14.199996,2.722786,-0.19711436,-0.17376976,-0.001178325,-0.008305827,-0.011701867,-0.54107517,-3.154218,-0.17230305,2.9621172,-0.008483257,28.71612,249.8576,0.46547157,0.47257665,0.17553963,0.12703434,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
992500000,992500000,804000,36.3215774,127.4117224,1072.7913,1264.4148,-249.68004,0.00039837,6.51E-05,0,-14.315325,1.3821015,-0.2697428,-0.23839033,-0.001178325,-0.008305827,-0.011701867,-0.113415524,-2.3133836,-0.14948379,3.0639663,-0.008483257,28.71612,249.95412,0.47594604,0.47245288,0.17894989,0.12773345,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
993000000,993000000,804000,36.3215774,127.4117224,1065.6194,1264.8984,-249.79825,0.00039837,6.51E-05,0,-14.310546,0.46262065,-0.25781313,-0.22546329,-0.001178325,-0.008305827,-0.011701867,0.102043934,-1.4335604,0.0652261,3.1093116,-0.008483257,28.71612,250.07233,0.4868672,0.4765246,0.18198055,0.12849113,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
993500000,993500000,804000,36.3215774,127.4117224,1058.4169,1265.0022,-249.89148,0.00039837,6.51E-05,0,-14.294127,-0.09917764,-0.1750871,-0.14563125,-0.001178325,-0.008305827,-0.011701867,0.16375718,-0.8921168,0.050807368,3.1351247,-0.008483257,28.71612,250.16556,0.4983232,0.48030603,0.18497133,0.12891963,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
994000000,994000000,804000,36.3215774,127.4117224,1051.2236,1264.8855,-249.94215,0.00039837,6.51E-05,0,-14.278751,-0.43396217,-0.10866781,-0.07687516,-0.001178325,-0.008305827,-0.011701867,0.04947165,-0.5447289,0.07841642,-3.1165516,-0.008483257,28.71612,250.21623,0.46552765,0.47452804,0.16931376,0.12408338,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
994500000,994500000,804000,36.3215774,127.4117224,1044.0142,1264.6382,-249.97643,0.00039837,6.51E-05,0,-14.281134,-0.6171005,-0.07337117,-0.047045566,-0.001178325,-0.008305827,-0.011701867,0.005216104,-0.26897994,-0.04629418,-3.0928411,-0.008483257,28.71612,250.2505,0.47577882,0.4733982,0.17334172,0.12413513,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
995000000,995000000,804000,36.3215774,127.4117224,1036.8081,1264.3225,-250.0074,0.00039837,6.51E-05,0,-14.272789,-0.6807996,-0.06493225,-0.04569966,-0.001178325,-0.008305827,-0.011701867,0.078340724,-0.008433185,0.051919367,-3.0917976,-0.008483257,28.71612,250.28148,0.48646095,0.47695386,0.17778398,0.12492022,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
995500000,995500000,804000,36.3215774,127.4117224,1029.623,1263.9951,-250.02751,0.00039837,6.51E-05,0,-14.279947,-0.64967895,-0.04601555,-0.028672965,-0.001178325,-0.008305827,-0.011701867,-0.056703426,0.12370748,0.071869224,-3.1034377,-0.008483257,28.71612,250.30159,0.49745527,0.47589055,0.1822615,0.12518811,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
996000000,996000000,804000,36.3215774,127.4117224,1022.4388,1263.6951,-250.03262,0.00039837,6.51E-05,0,-14.290239,-0.5622579,-0.026359238,-0.005860962,-0.001178325,-0.008305827,-0.011701867,0.015532481,0.23661256,0.03657769,-3.1102705,-0.008483257,28.71612,250.3067,0.46496212,0.47069493,0.16821131,0.12153523,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
996500000,996500000,804000,36.3215774,127.4117224,1015.24,1263.4441,-250.03732,0.00039837,6.51E-05,0,-14.30148,-0.46517712,-0.015380601,-9.91E-05,-0.001178325,-0.008305827,-0.011701867,0.055397917,0.21572621,-0.029549,-3.110547,-0.008483257,28.71612,250.3114,0.47516832,0.46995595,0.17285874,0.12223431,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
997000000,997000000,804000,36.3215774,127.4117224,1008.02637,1263.2345,-250.03967,0.00039837,6.51E-05,0,-14.314201,-0.37815765,-0.012704307,0.001176349,-0.001178325,-0.008305827,-0.011701867,0.01414123,0.17808552,0.045658085,-3.1140606,-0.008483257,28.71612,250.31375,0.48593616,0.4736652,0.17756182,0.12355578,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
997500000,997500000,804000,36.3215774,127.4117224,1000.8043,1263.0643,-250.03445,0.00039837,6.51E-05,0,-14.346786,-0.2939615,-0.000363545,0.013428086,-0.001178325,-0.008305827,-0.011701867,0.07774738,0.19079597,0.018467193,-3.1229298,-0.008483257,28.71612,250.30853,0.4973078,0.47342226,0.18228938,0.12444534,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
998000000,998000000,804000,36.3215774,127.4117224,993.54974,1262.931,-250.03429,0.00039837,6.51E-05,0,-14.379625,-0.21705453,-0.013281422,-0.003446688,-0.001178325,-0.008305827,-0.011701867,0.09486402,0.14839685,-0.009261071,-3.1305068,-0.008483257,28.71612,250.30836,0.46522865,0.4689671,0.16892889,0.12131962,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
998500000,998500000,804000,36.3215774,127.4117224,986.314,1262.831,-250.04054,0.00039837,6.51E-05,0,-14.3857155,-0.15163165,-0.0317973,-0.019670313,-0.001178325,-0.008305827,-0.011701867,-0.020563893,0.11263876,-0.047479752,-3.1325066,-0.008483257,28.71612,250.31462,0.47573614,0.47284725,0.1741161,0.12276041,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
999000000,999000000,804000,36.3215774,127.4117224,979.0759,1262.7638,-250.05576,0.00039837,6.51E-05,0,-14.402129,-0.09694097,-0.0251262,-0.018401217,-0.001178325,-0.008305827,-0.011701867,0.001794717,0.05268218,0.097798176,-3.1329935,-0.008483257,28.71612,250.32983,0.4868664,0.47247422,0.17929173,0.123654515,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
999500000,999500000,804000,36.3215774,127.4117224,971.8447,1262.7181,-250.06194,0.00039837,6.51E-05,0,-14.405964,-0.05940881,-0.020752352,-0.01248759,-0.001178325,-0.008305827,-0.011701867,0.05467703,0.0695539,0.031575557,-3.135673,-0.008483257,28.71612,250.33601,0.49862906,0.4763203,0.18459597,0.12503618,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1000000000,1000000000,804000,36.3215774,127.4117224,964.6215,1262.6848,-250.06389,0.00039837,6.51E-05,0,-14.393977,-0.028285865,-0.021908397,-0.010679471,-0.001178325,-0.008305827,-0.011701867,0.049864534,0.00333297,-0.021107493,-3.1394641,-0.008483257,28.71612,250.33797,0.4658729,0.47153777,0.17054456,0.121787034,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1000500000,1000500000,804000,36.3215774,127.4117224,957.42456,1262.6719,-250.06088,0.00039837,6.51E-05,0,-14.400482,-0.009907074,-0.000305537,0.014519385,-0.001178325,-0.008305827,-0.011701867,-0.058255795,0.012024524,0.10148528,-3.1410663,-0.008483257,28.71612,250.33496,0.4765723,0.4708826,0.17568173,0.122623414,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1001000000,1001000000,804000,36.3215774,127.4117224,950.1908,1262.6587,-250.04736,0.00039837,6.51E-05,0,-14.431526,-0.000448372,0.018548328,0.032130647,-0.001178325,-0.008305827,-0.011701867,-0.07135,-0.004379537,-0.027877277,-3.1404815,-0.008483257,28.71612,250.32144,0.48786923,0.4745864,0.18084201,0.123982966,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1001500000,1001500000,804000,36.3215774,127.4117224,942.9568,1262.6517,-250.03445,0.00039837,6.51E-05,0,-14.438783,0.00685313,-0.000608346,0.014683286,-0.001178325,-0.008305827,-0.011701867,-0.06484155,0.00569847,-0.03602076,-3.1402109,-0.008483257,28.71612,250.30853,0.4997889,0.47828263,0.18631418,0.12531663,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1002000000,1002000000,804000,36.3215774,127.4117224,935.72864,1262.6475,-250.01701,0.00039837,6.51E-05,0,-14.428496,0.008414252,-0.018995646,0.007353912,-0.001178325,-0.008305827,-0.011701867,0.01848096,-0.008360026,-0.07408205,-3.1413007,-0.008483257,28.71612,250.29109,0.4667054,0.469283,0.17201672,0.12156107,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1002500000,1002500000,804000,36.3215774,127.4117224,928.5117,1262.6621,-250.01257,0.00039837,6.51E-05,0,-14.44119,0.017016096,-0.010448666,0.013603792,-0.001178325,-0.008305827,-0.011701867,-0.059664015,-0.027646706,-0.002883375,3.140288,-0.008483257,28.71612,250.28665,0.477343,0.47302467,0.17699017,0.1229276,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1003000000,1003000000,804000,36.3215774,127.4117224,921.2973,1262.6865,-250.01578,0.00039837,6.51E-05,0,-14.442068,0.02679992,-0.00930706,0.005573843,-0.001178325,-0.008305827,-0.011701867,-0.03258168,-0.011584436,-0.011866911,3.1404452,-0.008483257,28.71612,250.28986,0.4887417,0.47677246,0.18217745,0.124283664,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1003500000,1003500000,804000,36.3215774,127.4117224,914.06494,1262.699,-250.00519,0.00039837,6.51E-05,0,-14.457226,0.022156335,0.005368355,0.023843402,-0.001178325,-0.008305827,-0.011701867,-0.10368399,0.021070618,0.004934147,3.1413553,-0.008483257,28.71612,250.27927,0.45968506,0.46819565,0.17005293,0.12083782,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1004000000,1004000000,804000,36.3215774,127.4117224,906.82745,1262.7084,-249.98076,0.00039837,6.51E-05,0,-14.465318,0.014556481,0.015604662,0.04064875,-0.001178325,-0.008305827,-0.011701867,0.040507205,0.026115878,0.010076909,-3.1414402,-0.008483257,28.71612,250.25484,0.47296727,0.47214347,0.17698245,0.12252483,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1004500000,1004500000,804000,36.3215774,127.4117224,899.59644,1262.7174,-249.96623,0.00039837,6.51E-05,0,-14.459842,0.013606356,0.005330572,0.028255828,-0.001178325,-0.008305827,-0.011701867,-0.04010589,-0.005579845,0.02707727,-3.1411138,-0.008483257,28.71612,250.24031,0.48699188,0.47598356,0.18370698,0.124123715,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1005000000,1005000000,804000,36.3215774,127.4117224,892.36456,1262.7213,-249.95473,0.00039837,6.51E-05,0,-14.471504,0.006651993,0.014297828,0.03132237,-0.001178325,-0.008305827,-0.011701867,-0.009630893,-0.02590322,0.006319023,-3.1410935,-0.008483257,28.71612,250.2288,0.45815605,0.46724233,0.17063636,0.12065668,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1005500000,1005500000,804000,36.3215774,127.4117224,885.1588,1262.7207,-249.94377,0.00039837,6.51E-05,0,-14.4768505,0.003251147,0.024068143,0.036449473,-0.001178325,-0.008305827,-0.011701867,-0.07378298,0.037622657,0.013198703,-3.1403959,-0.008483257,28.71612,250.21785,0.47024146,0.4670256,0.17601833,0.121729046,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1006000000,1006000000,804000,36.3215774,127.4117224,877.9342,1262.7173,-249.93517,0.00039837,6.51E-05,0,-14.48067,0.002394364,0.023855424,0.028046072,-0.001178325,-0.008305827,-0.011701867,-0.023200613,-0.018597929,0.038051974,-3.1393483,-0.008483257,28.71612,250.20924,0.48299226,0.47121477,0.18143842,0.12332052,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1006500000,1006500000,804000,36.3215774,127.4117224,870.69183,1262.7168,-249.93744,0.00039837,6.51E-05,0,-14.472246,0.003947205,0.01257321,0.006688272,-0.001178325,-0.008305827,-0.011701867,-0.005023786,-0.02444097,0.010284594,-3.1387215,-0.008483257,28.71612,250.21152,0.496215,0.47565725,0.18680392,0.12490867,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1007000000,1007000000,804000,36.3215774,127.4117224,863.4557,1262.708,-249.94191,0.00039837,6.51E-05,0,-14.47064,-0.002396807,0.018519577,0.006977195,-0.001178325,-0.008305827,-0.011701867,0.001782319,0.006317996,0.084157094,-3.138252,-0.008483257,28.71612,250.21599,0.46406302,0.46715373,0.17193745,0.12129004,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1007500000,1007500000,804000,36.3215774,127.4117224,856.2382,1262.6942,-249.9495,0.00039837,6.51E-05,0,-14.455007,-0.00074987,0.022412354,0.001502926,-0.001178325,-0.008305827,-0.011701867,-0.002561457,-0.014372599,0.06067473,-3.1380322,-0.008483257,28.71612,250.22357,0.47564465,0.47131214,0.1768041,0.12278495,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1008000000,1008000000,804000,36.3215774,127.4117224,849.00995,1262.6826,-249.9473,0.00039837,6.51E-05,0,-14.458038,-0.005019726,0.038366344,0.01880151,-0.001178325,-0.008305827,-0.011701867,-0.06641092,-0.124394186,0.07343478,-3.1376543,-0.008483257,28.71612,250.22137,0.48767006,0.4712101,0.18168272,0.123704545,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1008500000,1008500000,804000,36.3215774,127.4117224,841.7928,1262.6693,-249.93169,0.00039837,6.51E-05,0,-14.47251,-0.004140347,0.058984436,0.040828247,-0.001178325,-0.008305827,-0.011701867,-0.13934942,-0.011211943,0.09172316,-3.13742,-0.008483257,28.71612,250.20576,0.49993855,0.47518784,0.18637635,0.12505648,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1009000000,1009000000,804000,36.3215774,127.4117224,834.54645,1262.6462,-249.9201,0.00039837,6.51E-05,0,-14.4920025,-0.011004088,0.057819355,0.033037335,-0.001178325,-0.008305827,-0.011701867,-0.084192954,0.07146379,0.052771527,-3.1382873,-0.008483257,28.71612,250.19418,0.4665038,0.47063592,0.17137575,0.12181359,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1009500000,1009500000,804000,36.3215774,127.4117224,827.30536,1262.6207,-249.91379,0.00039837,6.51E-05,0,-14.484924,-0.01479794,0.028062075,-0.000472305,-0.001178325,-0.008305827,-0.011701867,0.013026467,0.03443482,-0.056973655,-3.1391475,-0.008483257,28.71612,250.18787,0.47761256,0.47053036,0.17627455,0.12273369,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1010000000,1010000000,804000,36.3215774,127.4117224,820.05255,1262.6118,-249.92622,0.00039837,6.51E-05,0,-14.483719,-0.005654298,0.022802489,-0.01305144,-0.001178325,-0.008305827,-0.011701867,0.00207487,0.06347987,0.05944818,-3.140266,-0.008483257,28.71612,250.2003,0.48921096,0.47064286,0.18116425,0.12366835,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1010500000,1010500000,804000,36.3215774,127.4117224,812.80096,1262.6029,-249.93362,0.00039837,6.51E-05,0,-14.491541,0.001922374,0.038422,0.000740738,-0.001178325,-0.008305827,-0.011701867,0.042908967,0.0465321,0.033007,-3.1411567,-0.008483257,28.71612,250.2077,0.5013063,0.47525483,0.18601301,0.1251593,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1011000000,1011000000,804000,36.3215774,127.4117224,805.5499,1262.5994,-249.93439,0.00039837,6.51E-05,0,-14.49529,0.006349081,0.04410872,0.004733191,-0.001178325,-0.008305827,-0.011701867,-0.001863023,0.002863044,0.035539266,3.1409416,-0.008483257,28.71612,250.20847,0.4675856,0.46693835,0.17115162,0.12147943,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1011500000,1011500000,804000,36.3215774,127.4117224,798.302,1262.5996,-249.93307,0.00039837,6.51E-05,0,-14.497581,0.015942572,0.0440639,0.003214462,-0.001178325,-0.008305827,-0.011701867,-0.033788033,-0.03300985,-0.031998377,3.1401327,-0.008483257,28.71612,250.20715,0.47845465,0.46711895,0.17588049,0.12241181,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1012000000,1012000000,804000,36.3215774,127.4117224,791.05585,1262.6108,-249.93289,0.00039837,6.51E-05,0,-14.483499,0.025012435,0.032014348,-0.006561185,-0.001178325,-0.008305827,-0.011701867,0.029252898,0.025940472,-0.077581026,3.1396942,-0.008483257,28.71612,250.20697,0.48983678,0.47136974,0.18074884,0.12380721,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1012500000,1012500000,804000,36.3215774,127.4117224,783.81354,1262.6189,-249.93167,0.00039837,6.51E-05,0,-14.487994,0.028104598,0.043866582,0.008408191,-0.001178325,-0.008305827,-0.011701867,-0.002589775,-0.053180676,0.06631575,3.1391857,-0.008483257,28.71612,250.20575,0.501746,0.47555396,0.18560463,0.12516151,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1013000000,1013000000,804000,36.3215774,127.4117224,776.5793,1262.6328,-249.91582,0.00039837,6.51E-05,0,-14.493583,0.031461746,0.044779066,0.017466946,-0.001178325,-0.008305827,-0.011701867,-0.031314176,0.059022572,-0.028348526,3.1386507,-0.008483257,28.71612,250.1899,0.4677595,0.47099563,0.17073825,0.121875204,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1013500000,1013500000,804000,36.3215774,127.4117224,769.3373,1262.6527,-249.91412,0.00039837,6.51E-05,0,-14.4871235,0.028762184,0.030546261,0.001002816,-0.001178325,-0.008305827,-0.011701867,0.023597734,-0.02029015,0.041008923,3.138656,-0.008483257,28.71612,250.1882,0.47852877,0.4709391,0.17556098,0.122769505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1014000000,1014000000,804000,36.3215774,127.4117224,762.08844,1262.6707,-249.91853,0.00039837,6.51E-05,0,-14.48613,0.02441885,0.019979386,-0.011285455,-0.001178325,-0.008305827,-0.011701867,-0.06267699,0.021638677,0.05330238,3.1389,-0.008483257,28.71612,250.19261,0.48983356,0.47093275,0.1804106,0.12364935,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1014500000,1014500000,804000,36.3215774,127.4117224,754.8609,1262.6831,-249.92604,0.00039837,6.51E-05,0,-14.48382,0.017346768,0.021344524,-0.011538131,-0.001178325,-0.008305827,-0.011701867,-0.04924534,-0.06872083,0.011858529,3.13914,-0.008483257,28.71612,250.20012,0.501479,0.47522175,0.1851312,0.12503655,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1015000000,1015000000,804000,36.3215774,127.4117224,747.62146,1262.6981,-249.9283,0.00039837,6.51E-05,0,-14.493766,0.01697911,0.029978337,-0.000354564,-0.001178325,-0.008305827,-0.011701867,0.001517968,0.013321781,0.029973684,3.139087,-0.008483257,28.71612,250.20238,0.46760044,0.46688446,0.1703753,0.121355206,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1015500000,1015500000,804000,36.3215774,127.4117224,740.3929,1262.7026,-249.92046,0.00039837,6.51E-05,0,-14.492775,0.010228857,0.018139109,-0.002380536,-0.001178325,-0.008305827,-0.011701867,0.03204666,0.002119123,0.018906778,3.1388168,-0.008483257,28.71612,250.19453,0.47833917,0.47104895,0.17520003,0.12276907,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1016000000,1016000000,804000,36.3215774,127.4117224,733.14343,1262.709,-249.9252,0.00039837,6.51E-05,0,-14.490192,0.005455886,-0.009878644,-0.028201643,-0.001178325,-0.008305827,-0.011701867,-0.02394829,0.021239039,0.017909331,3.1385767,-0.008483257,28.71612,250.19928,0.48962465,0.47507924,0.18014532,0.124127254,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1016500000,1016500000,804000,36.3215774,127.4117224,725.8934,1262.7197,-249.93994,0.00039837,6.51E-05,0,-14.49178,0.003906155,-0.020706903,-0.037475172,-0.001178325,-0.008305827,-0.011701867,-0.08523656,-0.015935346,-0.0459142,3.1387715,-0.008483257,28.71612,250.21402,0.5014663,0.4789005,0.18506524,0.1254198,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1017000000,1017000000,804000,36.3215774,127.4117224,718.6372,1262.7247,-249.94844,0.00039837,6.51E-05,0,-14.496909,-0.000105262,-0.024136208,-0.032984745,-0.001178325,-0.008305827,-0.011701867,0.029911533,0.045392796,0.000655651,3.138753,-0.008483257,28.71612,250.22252,0.46775106,0.4697815,0.1704909,0.121593505,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1017500000,1017500000,804000,36.3215774,127.4117224,711.38696,1262.7299,-249.95306,0.00039837,6.51E-05,0,-14.505285,-0.003826956,-0.009536065,-0.011070752,-0.001178325,-0.008305827,-0.011701867,-0.10437009,-0.038388975,0.05548447,3.1387382,-0.008483257,28.71612,250.22714,0.4784777,0.47337887,0.17518304,0.1229038,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1018000000,1018000000,804000,36.3215774,127.4117224,704.1215,1262.7302,-249.9487,0.00039837,6.51E-05,0,-14.536562,-0.012162837,0.0111843,0.011903112,-0.001178325,-0.008305827,-0.011701867,-0.104878515,-0.016089456,-0.014702789,3.1389813,-0.008483257,28.71612,250.22278,0.48973352,0.47684124,0.17988963,0.12417109,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1018500000,1018500000,804000,36.3215774,127.4117224,696.8534,1262.7383,-249.93367,0.00039837,6.51E-05,0,-14.539963,-0.010191179,-0.014788406,-0.004382875,-0.001178325,-0.008305827,-0.011701867,0.04826659,-0.027127584,-0.118669115,3.1391895,-0.008483257,28.71612,250.20775,0.5015387,0.48037326,0.18485183,0.12545015,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1019000000,1019000000,804000,36.3215774,127.4117224,689.5865,1262.7404,-249.9212,0.00039837,6.51E-05,0,-14.517304,-0.010138759,-0.044582374,-0.017458037,-0.001178325,-0.008305827,-0.011701867,-0.0671072,-0.010936496,-0.03144983,3.1392574,-0.008483257,28.71612,250.19528,0.46780434,0.47101635,0.17044982,0.12162766,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1019500000,1019500000,804000,36.3215774,127.4117224,682.3437,1262.7322,-249.92264,0.00039837,6.51E-05,0,-14.518565,-0.017663348,-0.034749556,-0.003490869,-0.001178325,-0.008305827,-0.011701867,-0.028418375,-0.08673453,0.065208405,3.139149,-0.008483257,28.71612,250.19672,0.47834796,0.47450545,0.17502558,0.12294386,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1020000000,1020000000,804000,36.3215774,127.4117224,675.09467,1262.7239,-249.91345,0.00039837,6.51E-05,0,-14.528537,-0.02190095,-0.019979939,0.015333248,-0.001178325,-0.008305827,-0.011701867,-0.003480702,0.009677921,-0.05928613,3.139321,-0.008483257,28.71612,250.18753,0.48960117,0.47787324,0.17977399,0.124230266,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1020500000,1020500000,804000,36.3215774,127.4117224,667.8378,1262.7223,-249.89394,0.00039837,6.51E-05,0,-14.539194,-0.021655934,-0.014241106,0.026521277,-0.001178325,-0.008305827,-0.011701867,0.017972313,-0.042505745,-0.05695596,3.1391282,-0.008483257,28.71612,250.16801,0.5013988,0.47702935,0.18462928,0.12499942,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1021000000,1021000000,804000,36.3215774,127.4117224,660.58276,1262.723,-249.87602,0.00039837,6.51E-05,0,-14.539555,-0.021425804,-0.021921474,0.022627428,-0.001178325,-0.008305827,-0.011701867,-0.031004105,0.017901659,-0.08737295,3.1387918,-0.008483257,28.71612,250.1501,0.46758452,0.47230938,0.17008394,0.12179277,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1021500000,1021500000,804000,36.3215774,127.4117224,653.3161,1262.725,-249.85884,0.00039837,6.51E-05,0,-14.525718,-0.020489547,-0.041000716,0.011577862,-0.001178325,-0.008305827,-0.011701867,-0.01289841,-7.95E-05,-0.029143875,3.1382136,-0.008483257,28.71612,250.13292,0.47829294,0.4717323,0.17494504,0.12266369,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1022000000,1022000000,804000,36.3215774,127.4117224,646.06537,1262.7233,-249.85588,0.00039837,6.51E-05,0,-14.503682,-0.020707445,-0.052711584,-0.002134642,-0.001178325,-0.008305827,-0.011701867,0.09359893,0.02839371,0.011620111,3.13816,-0.008483257,28.71612,250.12996,0.4523862,0.467668,0.16480397,0.119991615,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1022500000,1022500000,804000,36.3215774,127.4117224,638.8098,1262.7266,-249.85637,0.00039837,6.51E-05,0,-14.484709,-0.021328611,-0.050567288,-4.39E-05,-0.001178325,-0.008305827,-0.011701867,0.050032828,-0.011026214,-0.002049841,3.138305,-0.008483257,28.71612,250.13045,0.4647939,0.4675012,0.17098077,0.12120735,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
1023000000,1023000000,804000,36.3215774,127.4117224,631.5446,1262.7272,-249.84824,0.00039837,6.51E-05,0,-14.488708,-0.02330954,-0.024505688,0.025806919,-0.001178325,-0.008305827,-0.011701867,-0.044132378,-0.000495111,0.03433227,3.1386425,-0.008483257,28.71612,250.12231,0.4778085,0.4717831,0.17683062,0.12292142,inf,inf,inf,inf,1,1,1,1,2,0,2,1,3,1,1,0,0
